site_id,rotation,crop,nrate_kgha,year,leaching_kgha,nyear_leach_kgha_tot,yield_soy_buac,yield_maize_buac,pre_leaching_kgha,in_leaching_kgha,post_leaching_kgha
rand,sc,soy,300,2019,92.2,NA,57.968,0,74.3,17.9,0.1
rand,sc,corn,56,2000,1.9,21.5,0,161.856,0,1,1
rand,sc,soy,56,2001,19.4,NA,64.538,0,13.6,5.4,0.3
rand,sc,corn,56,2002,0.7,10.5,0,168.503,0.2,0.5,0
rand,sc,soy,56,2003,9.9,NA,71.424,0,2,7.9,0
rand,sc,corn,56,2004,1.5,7.3,0,142.871,0.1,1.4,0
rand,sc,soy,56,2005,5.3,NA,67.443,0,0.7,4.4,0.3
rand,sc,corn,56,2006,0.6,13.1,0,150.168,0.5,0.1,0
rand,sc,soy,56,2007,12.8,NA,53.98,0,5.7,7.1,0
rand,sc,corn,56,2008,0.9,8.5,0,160.943,0.2,0.4,0.2
rand,sc,soy,56,2009,7.5,NA,58.682,0,1.3,6,0.2
rand,sc,corn,56,2010,2.5,19.1,0,139.59,0.4,1.5,0.5
rand,sc,soy,56,2011,16.7,NA,55.521,0,7.6,9.1,0
rand,sc,corn,56,2012,2.3,14.399999999999999,0,160.727,0.4,1.6,0.3
rand,sc,soy,56,2013,12.5,NA,61.179,0,5.8,6.6,0
rand,sc,corn,56,2014,2.1,8.6,0,132.556,0.1,1.9,0
rand,sc,soy,56,2015,6.4,NA,16.93,0,0.1,6.1,0.2
rand,sc,corn,56,2016,1.5,11.1,0,170.436,0.3,0.4,0.7
rand,sc,soy,56,2017,9.7,NA,66.23,0,2.7,7,0
rand,sc,corn,56,2018,1.5,NA,0,142.956,0.3,0.9,0.3
rand,sc,soy,56,2019,14.6,NA,55.284,0,10.1,4.5,0
gent,cs,soy,0,2000,11.2,NA,55.172,0,4.7,2.5,4
gent,cs,corn,0,2001,16,23.800000000000004,0,82.202,8.3,3.3,4.3
gent,cs,soy,0,2002,11.9,NA,52.24,0,8.8,1.7,1.4
gent,cs,corn,0,2003,9.1,24.700000000000003,0,95.942,4.3,1.4,3.4
gent,cs,soy,0,2004,13.1,NA,63.037,0,4.3,3,5.8
gent,cs,corn,0,2005,14.2,35,0,79.69,6.8,0.3,7.1
gent,cs,soy,0,2006,19.3,NA,59.267,0,12.8,2,4.5
gent,cs,corn,0,2007,17.3,37.199999999999996,0,79.047,8.3,1.2,7.8
gent,cs,soy,0,2008,21.1,NA,58.314,0,13.4,5.3,2.4
gent,cs,corn,0,2009,9.2,25.299999999999997,0,74.436,7.1,0.5,1.6
gent,cs,soy,0,2010,8.4,NA,35.806,0,2.3,2.2,3.9
gent,cs,corn,0,2011,21.3,26.599999999999998,0,137.607,14.8,1.2,5.3
gent,cs,soy,0,2012,6,NA,45.043,0,3.7,1,1.4
gent,cs,corn,0,2013,18.1,18.599999999999998,0,116.106,14,1.8,2.3
gent,cs,soy,0,2014,11.5,NA,43.983,0,6.3,3.7,1.5
gent,cs,corn,0,2015,10.6,20.7,0,104.472,3,3,4.6
gent,cs,soy,0,2016,7.5,NA,37.675,0,3.4,1.3,2.7
gent,cs,corn,0,2017,11.9,38.8,0,151.498,5.7,2.9,3.2
gent,cs,soy,0,2018,16.5,NA,53.545,0,9.6,2.1,4.9
gent,cs,corn,0,2019,17.7,NA,0,91.051,16.1,0.4,1.1
gent,cs,soy,112,2000,16.3,NA,55.413,0,8.1,3.7,4.4
gent,cs,corn,112,2001,22.8,38.5,0,168.168,9.3,5.1,8.4
gent,cs,soy,112,2002,19.9,NA,53.59,0,15.7,2.7,1.5
gent,cs,corn,112,2003,13.9,36.2,0,202.661,5.1,2.9,5.9
gent,cs,soy,112,2004,19.5,NA,64.749,0,8,4.7,6.7
gent,cs,corn,112,2005,17,48.7,0,190.436,8,0.1,8.8
gent,cs,soy,112,2006,29.7,NA,59.26,0,21,3.3,5.3
gent,cs,corn,112,2007,23.2,57.900000000000006,0,193.361,10.2,0.5,12.4
gent,cs,soy,112,2008,31.4,NA,58.07,0,20.8,7.8,2.8
gent,cs,corn,112,2009,20.7,42.3,0,153.682,13.6,2,5.1
gent,cs,soy,112,2010,13.2,NA,36.605,0,4.9,3.5,4.8
gent,cs,corn,112,2011,33.8,41.800000000000004,0,191.942,22,3.6,8.2
gent,cs,soy,112,2012,11.4,NA,46.672,0,7.7,2.1,1.6
gent,cs,corn,112,2013,27,33.7,0,187.154,18.6,5.3,3.1
gent,cs,soy,112,2014,21.4,NA,46.922,0,13,6.4,1.9
gent,cs,corn,112,2015,32.2,49.5,0,191.277,4,17.3,10.9
gent,cs,soy,112,2016,13.4,NA,37.74,0,7.7,2.4,3.4
gent,cs,corn,112,2017,19.2,60.6,0,223.758,7.8,7.1,4
gent,cs,soy,112,2018,25.2,NA,54.886,0,15.5,3.5,6.2
gent,cs,corn,112,2019,31.6,NA,0,177.321,24.3,1.4,5.5
gent,cs,soy,168,2000,25.7,NA,53.875,0,15.6,5,5.1
gent,cs,corn,168,2001,36.9,70.3,0,168.578,10.4,9.3,17.2
gent,cs,soy,168,2002,38,NA,54.687,0,31.5,4.9,1.6
gent,cs,corn,168,2003,24.6,62.60000000000001,0,203.392,5.8,3.7,15.1
gent,cs,soy,168,2004,35,NA,68.682,0,18.8,8.9,7.3
gent,cs,corn,168,2005,23.6,72.30000000000001,0,160.53,8.8,0.2,14.6
gent,cs,soy,168,2006,45.9,NA,59.244,0,34.2,5.7,6
gent,cs,corn,168,2007,37,96.80000000000001,0,193.672,11.6,1.2,24.2
gent,cs,soy,168,2008,53.9,NA,64.019,0,37.7,12.8,3.4
gent,cs,corn,168,2009,42.2,75.9,0,153.603,17.5,8.1,16.5
gent,cs,soy,168,2010,25,NA,37.034,0,12.5,6.8,5.7
gent,cs,corn,168,2011,48,62.900000000000006,0,192.213,26.3,4.9,16.8
gent,cs,soy,168,2012,19.6,NA,42.272,0,14.9,3,1.7
gent,cs,corn,168,2013,35.5,58.3,0,187.313,21.6,7.1,6.8
gent,cs,soy,168,2014,39.6,NA,47.864,0,26.4,10.7,2.5
gent,cs,corn,168,2015,52.8,79.8,0,190.162,4.8,25,22.9
gent,cs,soy,168,2016,22.9,NA,37.974,0,15,4,3.9
gent,cs,corn,168,2017,26.9,88.6,0,224.002,9,9.2,8.5
gent,cs,soy,168,2018,42,NA,58.971,0,30.1,4.9,7
gent,cs,corn,168,2019,43.3,NA,0,177.629,28.9,2,12
gent,cs,soy,224,2000,38,NA,53.888,0,24.5,7.6,5.9
gent,cs,corn,224,2001,50.5,100.10000000000001,0,168.998,11.7,13.4,25.4
gent,cs,soy,224,2002,55,NA,54.547,0,46.6,6.7,1.7
gent,cs,corn,224,2003,34.5,87.2,0,203.943,6.3,4.2,23.9
gent,cs,soy,224,2004,49.3,NA,68.804,0,29,12.2,8.2
gent,cs,corn,224,2005,30.5,96.4,0,160.947,9.7,0.2,20.6
gent,cs,soy,224,2006,61.5,NA,59.283,0,47.2,6.8,7.5
gent,cs,corn,224,2007,50.6,130.7,0,183.224,14.1,1.8,34.6
gent,cs,soy,224,2008,73.8,NA,67.024,0,52.7,17.3,3.8
gent,cs,corn,224,2009,63,111.4,0,153.599,20.5,14.4,28
gent,cs,soy,224,2010,36.5,NA,37.427,0,19.9,9.4,7.2
gent,cs,corn,224,2011,64.9,84.30000000000001,0,192.426,32.5,6.1,26.2
gent,cs,soy,224,2012,27.3,NA,42.102,0,22.1,3.2,1.9
gent,cs,corn,224,2013,44.2,82.10000000000001,0,187.441,24.8,8.7,10.6
gent,cs,soy,224,2014,57,NA,48.071,0,40.2,13.7,3.1
gent,cs,corn,224,2015,73.4,113.60000000000001,0,190.194,5.8,32.7,34.9
gent,cs,soy,224,2016,34.4,NA,38.208,0,22.3,6.7,5.5
gent,cs,corn,224,2017,36.9,117.9,0,224.268,11.5,11.6,13.5
gent,cs,soy,224,2018,60.1,NA,59.227,0,46.3,5.9,7.9
gent,cs,corn,224,2019,54.3,NA,0,177.894,32.7,2.5,18.5
gent,cs,soy,250,2000,44.1,NA,53.889,0,28.7,9,6.4
gent,cs,corn,250,2001,57.5,114.9,0,169.198,12.6,15.4,29.5
gent,cs,soy,250,2002,63.4,NA,54.573,0,54.2,7.5,1.7
gent,cs,corn,250,2003,38.9,98.4,0,204.194,6.6,4.5,27.8
gent,cs,soy,250,2004,55.9,NA,68.723,0,33.7,13.7,8.6
gent,cs,corn,250,2005,33.7,109.6,0,161.193,10.1,0.3,23.3
gent,cs,soy,250,2006,69.3,NA,59.297,0,52.8,7.2,9.3
gent,cs,corn,250,2007,59.8,149,0,194.026,16.7,2.2,40.9
gent,cs,soy,250,2008,84,NA,70.782,0,61.5,18.6,3.9
gent,cs,corn,250,2009,71.8,125.5,0,153.493,21.9,17.1,32.6
gent,cs,soy,250,2010,41,NA,37.498,0,22.9,10.4,7.7
gent,cs,corn,250,2011,71.7,93.8,0,192.514,34.8,6.6,30.3
gent,cs,soy,250,2012,30.7,NA,42.659,0,25.3,3.4,2
gent,cs,corn,250,2013,48,94,0,187.493,26.2,9.4,12.3
gent,cs,soy,250,2014,65.5,NA,47.147,0,46.4,15.3,3.8
gent,cs,corn,250,2015,84.6,131.6,0,190.259,6.8,36.6,41.2
gent,cs,soy,250,2016,40.9,NA,38.212,0,26.2,8.4,6.3
gent,cs,corn,250,2017,41.7,131.8,0,224.392,12.9,12.7,15.9
gent,cs,soy,250,2018,68.7,NA,59.296,0,54,6.3,8.4
gent,cs,corn,250,2019,59.3,NA,0,178.017,34.5,2.8,21.4
gent,cs,soy,300,2000,57.1,NA,53.891,0,36.8,11.7,8.5
gent,cs,corn,300,2001,73.8,146,0,169.545,16,19.7,38.1
gent,cs,soy,300,2002,81,NA,54.636,0,70.1,9,1.8
gent,cs,corn,300,2003,48,120.70000000000002,0,204.615,7.3,5,35.7
gent,cs,soy,300,2004,69.2,NA,68.772,0,43.1,16.8,9.2
gent,cs,corn,300,2005,39.2,133.8,0,161.498,10.9,0.3,28
gent,cs,soy,300,2006,83.7,NA,59.315,0,63.1,7.8,12.8
gent,cs,corn,300,2007,76.9,183.5,0,194.166,21.8,2.8,52.2
gent,cs,soy,300,2008,104,NA,72.019,0,77.7,21.9,4.4
gent,cs,corn,300,2009,89.9,155.7,0,156.278,24.5,22.7,42.5
gent,cs,soy,300,2010,51,NA,37.561,0,29.2,12.9,8.9
gent,cs,corn,300,2011,85.6,112.8,0,192.673,39.5,7.6,38.4
gent,cs,soy,300,2012,37.5,NA,44.247,0,31.6,3.8,2.1
gent,cs,corn,300,2013,55.8,119.9,0,187.592,29.3,10.7,15.7
gent,cs,soy,300,2014,84.2,NA,47.195,0,58.9,19.8,5.6
gent,cs,corn,300,2015,106.8,166.29999999999998,0,191.388,9.2,44.4,53.1
gent,cs,soy,300,2016,53.5,NA,38.225,0,33.8,11.8,7.9
gent,cs,corn,300,2017,50.8,158.6,0,224.619,15.3,14.7,20.4
gent,cs,soy,300,2018,85.5,NA,59.388,0,69.1,7,9.3
gent,cs,corn,300,2019,68.9,NA,0,178.251,38.1,3.2,27
gent,cs,soy,56,2000,12.9,NA,52.66,0,5.7,3.3,3.9
gent,cs,corn,56,2001,16.9,27.1,0,165.292,8.2,3.3,5.4
gent,cs,soy,56,2002,14,NA,51.51,0,10.5,2,1.5
gent,cs,corn,56,2003,10.2,27.299999999999997,0,191.955,4.4,2,3.8
gent,cs,soy,56,2004,14.6,NA,62.43,0,5.1,3.5,5.9
gent,cs,corn,56,2005,13.8,37.6,0,156.72,7,0.1,6.7
gent,cs,soy,56,2006,22,NA,59.264,0,14.5,2.7,4.7
gent,cs,corn,56,2007,18.5,43.3,0,177.103,8.9,0.6,9
gent,cs,soy,56,2008,23.8,NA,55.174,0,15.2,6.2,2.4
gent,cs,corn,56,2009,12,28.699999999999996,0,136.626,9.9,0.5,1.6
gent,cs,soy,56,2010,9,NA,34.183,0,2.3,2.4,4.2
gent,cs,corn,56,2011,25.7,31.7,0,191.098,17.7,2.3,5.6
gent,cs,soy,56,2012,8,NA,47.403,0,5,1.5,1.5
gent,cs,corn,56,2013,21.1,22.3,0,186.517,15.8,3.4,1.9
gent,cs,soy,56,2014,13.7,NA,44.318,0,7.7,4.4,1.6
gent,cs,corn,56,2015,18.5,31.8,0,172.819,3.3,9.5,5.8
gent,cs,soy,56,2016,10,NA,37.498,0,4.5,2.5,2.9
gent,cs,corn,56,2017,14.4,45.8,0,210.271,6.6,4.8,2.9
gent,cs,soy,56,2018,19.4,NA,50.866,0,10.9,3.3,5.1
gent,cs,corn,56,2019,21.2,NA,0,172.205,18.8,0.8,1.4
gilm,cs,soy,0,2000,7.2,NA,35.093,0,2.5,0.2,4.5
gilm,cs,corn,0,2001,9.2,8.8,0,72.983,6.1,1.2,1.6
gilm,cs,soy,0,2002,3.7,NA,46.424,0,2.1,1.2,0.4
gilm,cs,corn,0,2003,6.3,13.600000000000001,0,96.747,2.3,1.9,2
gilm,cs,soy,0,2004,7.6,NA,40.506,0,5.6,1.1,0.9
gilm,cs,corn,0,2005,6.1,16.3,0,111.691,2.1,1.1,2.9
gilm,cs,soy,0,2006,7.3,NA,47.356,0,5,1.5,0.8
gilm,cs,corn,0,2007,10,18,0,60.717,5,3.1,2
gilm,cs,soy,0,2008,11.4,NA,49.857,0,6.3,3.7,1.4
gilm,cs,corn,0,2009,3.8,10.2,0,73.46,1.5,1.4,1
gilm,cs,soy,0,2010,4,NA,42.83,0,1.6,1.6,0.8
gilm,cs,corn,0,2011,5.9,14,0,71.391,3.8,1.1,1
gilm,cs,soy,0,2012,5.3,NA,55.963,0,4,0.5,0.9
gilm,cs,corn,0,2013,9.8,11.399999999999999,0,53.802,6.5,2.3,0.9
gilm,cs,soy,0,2014,6.2,NA,37.733,0,2.9,2.7,0.6
gilm,cs,corn,0,2015,9.1,17.799999999999997,0,82.037,2,1.7,5.5
gilm,cs,soy,0,2016,5,NA,48.528,0,2.5,1.4,1.1
gilm,cs,corn,0,2017,9.2,18.8,0,92.77,5.6,3,0.6
gilm,cs,soy,0,2018,11.3,NA,46.1,0,5.9,4,1.4
gilm,cs,corn,0,2019,8.1,NA,0,90.511,3.9,3,1.1
gilm,cs,soy,112,2000,15.5,NA,35.033,0,8.2,0.4,7
gilm,cs,corn,112,2001,23,31.7,0,116.278,9,5.8,7.8
gilm,cs,soy,112,2002,14.7,NA,46.421,0,9.9,4.2,0.6
gilm,cs,corn,112,2003,14,25.900000000000002,0,183.692,3.4,7.2,3.3
gilm,cs,soy,112,2004,12.9,NA,40.565,0,9.9,1.9,1.1
gilm,cs,corn,112,2005,14.7,35.9,0,183.155,2.5,4.1,8
gilm,cs,soy,112,2006,17,NA,47.361,0,12.4,3.5,1.1
gilm,cs,corn,112,2007,19.2,34.4,0,161.023,6.8,8.5,3.9
gilm,cs,soy,112,2008,20.1,NA,49.516,0,11.8,6.5,1.8
gilm,cs,corn,112,2009,10.8,19.7,0,196.283,1.9,7.1,1.7
gilm,cs,soy,112,2010,6.4,NA,42.761,0,2.9,2.6,0.9
gilm,cs,corn,112,2011,11.8,31.4,0,151.431,4.5,3.7,3.7
gilm,cs,soy,112,2012,15.1,NA,55.875,0,12.7,1.2,1.2
gilm,cs,corn,112,2013,16.2,18.9,0,156.434,8.9,6.1,1.2
gilm,cs,soy,112,2014,9.2,NA,37.664,0,4.5,3.9,0.8
gilm,cs,corn,112,2015,27.6,45.7,0,178.124,2.4,7.4,17.8
gilm,cs,soy,112,2016,12.9,NA,48.612,0,7.8,3.5,1.6
gilm,cs,corn,112,2017,15.1,32.099999999999994,0,203.7,7.6,6.1,1.4
gilm,cs,soy,112,2018,19.5,NA,46.098,0,11.1,6.5,1.9
gilm,cs,corn,112,2019,25.2,NA,0,170.784,5.1,15,5
gilm,cs,soy,168,2000,25.6,NA,35.032,0,13.7,0.7,11.2
gilm,cs,corn,168,2001,39.5,55,0,116.666,13.6,10.9,14.5
gilm,cs,soy,168,2002,25.2,NA,46.687,0,18,6.5,0.8
gilm,cs,corn,168,2003,24.6,52.8,0,183.938,4.3,10.8,9.3
gilm,cs,soy,168,2004,29.3,NA,40.501,0,23.9,3.8,1.6
gilm,cs,corn,168,2005,24.1,56.8,0,183.449,3.4,6.2,14.5
gilm,cs,soy,168,2006,27.8,NA,47.353,0,20.7,5.6,1.5
gilm,cs,corn,168,2007,37.2,64.3,0,161.279,8.3,21.4,7.5
gilm,cs,soy,168,2008,33,NA,49.642,0,20.5,10.3,2.3
gilm,cs,corn,168,2009,23.7,45.7,0,196.466,2.3,14.1,7.3
gilm,cs,soy,168,2010,18.5,NA,44.551,0,10.3,7,1.2
gilm,cs,corn,168,2011,18.3,49.4,0,151.534,5.8,5.3,7.2
gilm,cs,soy,168,2012,25.9,NA,55.798,0,22.4,2,1.5
gilm,cs,corn,168,2013,22.5,35.7,0,156.757,11,7.9,3.6
gilm,cs,soy,168,2014,21.1,NA,37.709,0,11.3,8.6,1.1
gilm,cs,corn,168,2015,50.7,77.5,0,178.304,3.2,15.3,32.1
gilm,cs,soy,168,2016,21.4,NA,48.634,0,13.7,5.8,1.9
gilm,cs,corn,168,2017,25.6,59.99999999999999,0,204.042,8.7,13.5,3.3
gilm,cs,soy,168,2018,36.8,NA,46.162,0,22.8,11.6,2.4
gilm,cs,corn,168,2019,42.3,NA,0,170.96,6.4,26.9,8.9
gilm,cs,soy,224,2000,35.6,NA,35.021,0,19.1,1,15.5
gilm,cs,corn,224,2001,55.5,79.6,0,117.016,18.2,15.8,20.9
gilm,cs,soy,224,2002,37.2,NA,46.682,0,25.8,10.3,1.1
gilm,cs,corn,224,2003,36.2,80.89999999999999,0,184.164,5.7,14.7,15.5
gilm,cs,soy,224,2004,45.9,NA,40.319,0,38.1,5.3,2.5
gilm,cs,corn,224,2005,34.4,80,0,183.738,4.8,8.4,21.2
gilm,cs,soy,224,2006,39.8,NA,47.352,0,29.4,8.3,2.1
gilm,cs,corn,224,2007,56.9,95.39999999999999,0,161.477,10.6,35,11.3
gilm,cs,soy,224,2008,46.3,NA,49.849,0,29.6,14,2.7
gilm,cs,corn,224,2009,38,73.4,0,196.633,2.8,21.6,13.5
gilm,cs,soy,224,2010,31.5,NA,45.459,0,18.5,11.5,1.5
gilm,cs,corn,224,2011,24.1,67.39999999999999,0,151.68,6.8,6.8,10.5
gilm,cs,soy,224,2012,36.8,NA,55.909,0,32,2.9,1.9
gilm,cs,corn,224,2013,29.9,58.400000000000006,0,157.09,13.3,9.7,6.9
gilm,cs,soy,224,2014,37.5,NA,37.85,0,20.5,15.4,1.6
gilm,cs,corn,224,2015,73.1,108.29999999999998,0,178.487,4.3,23.2,45.6
gilm,cs,soy,224,2016,29.8,NA,48.651,0,19.4,8.3,2.1
gilm,cs,corn,224,2017,35.7,87,0,204.333,9.7,20.7,5.2
gilm,cs,soy,224,2018,53.5,NA,46.193,0,34.1,16.5,2.9
gilm,cs,corn,224,2019,59.1,NA,0,171.127,7.6,38.5,12.7
gilm,cs,soy,250,2000,40.3,NA,35.02,0,21.7,1.1,17.5
gilm,cs,corn,250,2001,63.1,92.9,0,117.123,20.3,18.1,24.1
gilm,cs,soy,250,2002,43.8,NA,46.682,0,29.7,12.8,1.3
gilm,cs,corn,250,2003,42.9,96.29999999999998,0,184.262,6.9,16.9,18.7
gilm,cs,soy,250,2004,54.7,NA,40.348,0,45.3,6.1,3.3
gilm,cs,corn,250,2005,40.2,94,0,183.873,6,9.6,24.6
gilm,cs,soy,250,2006,46.8,NA,47.352,0,34,10.2,2.6
gilm,cs,corn,250,2007,68.6,112.1,0,161.529,13,42.3,13.3
gilm,cs,soy,250,2008,53.4,NA,49.916,0,34.4,16,3
gilm,cs,corn,250,2009,44.7,86.6,0,196.709,3.1,25.1,16.5
gilm,cs,soy,250,2010,37.7,NA,45.482,0,22.4,13.6,1.7
gilm,cs,corn,250,2011,26.8,75.8,0,151.711,7.3,7.4,12
gilm,cs,soy,250,2012,41.9,NA,55.909,0,36.5,3.3,2.1
gilm,cs,corn,250,2013,33.5,70.1,0,157.246,14.5,10.6,8.4
gilm,cs,soy,250,2014,46,NA,37.876,0,24.5,19.5,2
gilm,cs,corn,250,2015,84.2,123.5,0,178.574,5.1,27,52.1
gilm,cs,soy,250,2016,34.1,NA,48.657,0,22.1,9.7,2.3
gilm,cs,corn,250,2017,40.6,100.10000000000001,0,204.454,10.3,24.1,6.1
gilm,cs,soy,250,2018,61.7,NA,46.154,0,39.5,19,3.1
gilm,cs,corn,250,2019,66.4,NA,0,171.203,8.3,43.5,14.4
gilm,cs,soy,300,2000,49.4,NA,35.024,0,26.7,1.4,21.4
gilm,cs,corn,300,2001,77.5,118.5,0,117.287,24.3,22.4,30
gilm,cs,soy,300,2002,56.9,NA,46.681,0,37.1,17.9,1.9
gilm,cs,corn,300,2003,56.3,128.6,0,184.405,9.2,21.3,25.2
gilm,cs,soy,300,2004,73.3,NA,40.36,0,60,7.8,5.4
gilm,cs,corn,300,2005,52.7,123.6,0,184.039,8.9,12.2,31.6
gilm,cs,soy,300,2006,61.4,NA,47.352,0,43.2,14.3,3.9
gilm,cs,corn,300,2007,92.2,145.4,0,161.588,18.4,56.6,17.2
gilm,cs,soy,300,2008,68,NA,49.984,0,44,20.5,3.5
gilm,cs,corn,300,2009,57.6,111.8,0,196.858,3.6,31.8,22.1
gilm,cs,soy,300,2010,49.6,NA,45.503,0,29.8,17.9,1.9
gilm,cs,corn,300,2011,31.9,92.4,0,151.756,8.3,8.6,14.9
gilm,cs,soy,300,2012,51.9,NA,55.909,0,45.3,4.1,2.5
gilm,cs,corn,300,2013,40.7,96.30000000000001,0,157.546,17,12.4,11.3
gilm,cs,soy,300,2014,65.4,NA,37.887,0,32.7,29.7,3
gilm,cs,corn,300,2015,106.6,155.3,0,178.737,7.2,34.5,64.9
gilm,cs,soy,300,2016,43.6,NA,48.665,0,27.5,13.3,2.8
gilm,cs,corn,300,2017,51.3,129.1,0,204.659,12.3,31,7.9
gilm,cs,soy,300,2018,80.1,NA,45.157,0,50.5,25.7,3.9
gilm,cs,corn,300,2019,82.8,NA,0,171.345,10.1,54.3,18
gilm,cs,soy,56,2000,8.1,NA,35.09,0,2.9,0.3,4.9
gilm,cs,corn,56,2001,10.7,11.1,0,115.888,6.7,1.8,2
gilm,cs,soy,56,2002,4.7,NA,46.42,0,2.8,1.6,0.4
gilm,cs,corn,56,2003,8.6,18.1,0,154.734,2.5,3.5,2.4
gilm,cs,soy,56,2004,10,NA,40.752,0,7.5,1.7,0.9
gilm,cs,corn,56,2005,7.8,20.5,0,177.844,2.1,2.3,3.5
gilm,cs,soy,56,2006,9.2,NA,47.368,0,6.3,2,0.9
gilm,cs,corn,56,2007,11.2,21,0,140.884,5.5,3.4,2.3
gilm,cs,soy,56,2008,13.7,NA,49.086,0,7.6,4.6,1.5
gilm,cs,corn,56,2009,6.3,13.8,0,157.309,1.6,3.5,1.3
gilm,cs,soy,56,2010,5,NA,42.263,0,2.2,2.1,0.8
gilm,cs,corn,56,2011,7.4,17.8,0,151.186,3.9,2.3,1.2
gilm,cs,soy,56,2012,7,NA,55.975,0,5.4,0.7,1
gilm,cs,corn,56,2013,12.5,15.3,0,123.196,7.2,4.2,1.1
gilm,cs,soy,56,2014,7.8,NA,37.532,0,3.8,3.3,0.7
gilm,cs,corn,56,2015,11.2,21.7,0,176.434,2.2,2.6,6.5
gilm,cs,soy,56,2016,6.2,NA,48.514,0,3.1,1.7,1.3
gilm,cs,corn,56,2017,11.1,22.5,0,172.01,6.5,3.8,0.8
gilm,cs,soy,56,2018,13.8,NA,45.893,0,7.4,4.8,1.5
gilm,cs,corn,56,2019,10.3,NA,0,169.157,4.2,4.7,1.4
gold,cs,soy,0,2000,1.2,NA,31.681,0,0.3,0.4,0.5
gold,cs,corn,0,2001,1.4,2.1999999999999997,0,67.404,0.5,0.5,0.4
gold,cs,soy,0,2002,1,NA,61.041,0,0.9,0.1,0
gold,cs,corn,0,2003,0.8,3,0,62.773,0.3,0,0.5
gold,cs,soy,0,2004,1.4,NA,51.802,0,0.4,0.5,0.5
gold,cs,corn,0,2005,2.4,6.7,0,74.018,1.1,0,1.3
gold,cs,soy,0,2006,4.7,NA,49.359,0,3.9,0.2,0.6
gold,cs,corn,0,2007,1.4,5.3,0,59.515,0.7,0.3,0.5
gold,cs,soy,0,2008,3.7,NA,35.204,0,3.1,0,0.5
gold,cs,corn,0,2009,0.9,1.9000000000000001,0,29.598,0.9,0,0
gold,cs,soy,0,2010,0.3,NA,48.295,0,0,0.1,0.2
gold,cs,corn,0,2011,2.6,5.1000000000000005,0,39.975,1.6,0.3,0.7
gold,cs,soy,0,2012,1,NA,56.125,0,0.7,0.1,0.2
gold,cs,corn,0,2013,3.7,2.4,0,56.805,3.1,0,0.6
gold,cs,soy,0,2014,1.6,NA,38.193,0,1.3,0.2,0.2
gold,cs,corn,0,2015,0.4,4.8,0,52.986,0.1,0,0.3
gold,cs,soy,0,2016,2,NA,53.015,0,1.6,0,0.3
gold,cs,corn,0,2017,3.2,4.1,0,66.381,2.6,0.1,0.4
gold,cs,soy,0,2018,2.7,NA,51.991,0,2.3,0.1,0.3
gold,cs,corn,0,2019,1.2,NA,0,47.016,0.9,0.2,0.1
gold,cs,soy,112,2000,1.7,NA,30.785,0,0.5,0.7,0.5
gold,cs,corn,112,2001,3.2,5.200000000000001,0,167.747,0.6,1.6,1
gold,cs,soy,112,2002,2.3,NA,61.616,0,2.2,0.1,0
gold,cs,corn,112,2003,1.5,4.9,0,150.592,0.3,0,1.2
gold,cs,soy,112,2004,2.3,NA,43.836,0,0.9,0.9,0.6
gold,cs,corn,112,2005,4,13.000000000000002,0,167.547,1.3,0,2.7
gold,cs,soy,112,2006,9.6,NA,48.876,0,8.4,0.3,0.8
gold,cs,corn,112,2007,2.1,8,0,175.771,0.8,0.4,0.8
gold,cs,soy,112,2008,5.7,NA,27.318,0,5,0.1,0.7
gold,cs,corn,112,2009,1.1,2.8000000000000003,0,146.133,1,0,0.1
gold,cs,soy,112,2010,0.5,NA,47.477,0,0.1,0.2,0.3
gold,cs,corn,112,2011,5,9.600000000000001,0,135.755,2.1,0.7,2.1
gold,cs,soy,112,2012,2.5,NA,56.253,0,2.1,0.2,0.3
gold,cs,corn,112,2013,7.1,9.2,0,143.212,4.2,0,2.8
gold,cs,soy,112,2014,6.2,NA,40.748,0,5.4,0.5,0.3
gold,cs,corn,112,2015,1.7,12.5,0,156.703,0.2,0.2,1.4
gold,cs,soy,112,2016,7.1,NA,54.167,0,6.6,0,0.5
gold,cs,corn,112,2017,5.6,10.4,0,166.198,3.8,0.4,1.4
gold,cs,soy,112,2018,7.3,NA,53.763,0,6.6,0.2,0.5
gold,cs,corn,112,2019,4.8,NA,0,125.858,1.3,1,2.5
gold,cs,soy,168,2000,4.9,NA,31.733,0,1.9,2.4,0.6
gold,cs,corn,168,2001,8.2,14.7,0,169.775,0.7,4.4,3.2
gold,cs,soy,168,2002,6.7,NA,61.104,0,6.3,0.4,0
gold,cs,corn,168,2003,5.1,14,0,151.061,0.4,0,4.7
gold,cs,soy,168,2004,7.7,NA,50.796,0,3.5,3.5,0.8
gold,cs,corn,168,2005,7.2,24.4,0,169.022,1.5,0,5.7
gold,cs,soy,168,2006,17.6,NA,49.451,0,16.2,0.5,1
gold,cs,corn,168,2007,4.7,18.4,0,175.817,1,1.4,2.4
gold,cs,soy,168,2008,13.3,NA,33.834,0,12.1,0.2,1
gold,cs,corn,168,2009,2.6,6.3999999999999995,0,146.32,1.3,0.5,0.8
gold,cs,soy,168,2010,2.4,NA,53.06,0,0.5,1.4,0.5
gold,cs,corn,168,2011,9.7,17,0,135.683,2.7,1.6,5.3
