site_id,year,rotation,term2,estimate
gent,2001,cs,b,1.3445146136230732
gent,2001,cc,b,1.234359289004845
gent,2019,cc,b,1.2197504380359285
gent,2019,cs,b,1.3168644790524457
gent,2016,cc,b,1.377672669526254
gent,2007,cc,b,1.202182173204294
gent,2010,cc,b,1.2502947556232273
gent,2014,cs,b,1.3461169924965868
gent,2010,cs,b,1.168134278674539
gent,2014,cc,b,1.4134110295964022
gent,2013,cs,b,1.1538425540432407
gent,2016,cs,b,1.320290363548672
gent,2005,cs,b,1.2491458357249232
gent,2015,cc,b,1.143742583767111
gent,2013,cc,b,1.2994764895143758
gent,2015,cs,b,1.1219702892542205
gent,2018,cc,b,1.2743387613227826
gent,2006,cc,b,0.998584992914769
gent,2003,cc,b,1.2280796950466504
gent,2006,cs,b,1.0592562719181728
gent,2011,cs,b,0.8923950634916741
gent,2002,cc,b,0.8909788329319972
gent,2004,cc,b,1.1289402722220838
gent,2002,cs,b,1.115918151198787
gent,2007,cs,b,1.5814294036320984
gent,2000,cs,b,1.1803122299769162
gent,2000,cc,b,0.8650315992370063
gent,2018,cs,b,1.3962095542541906
gent,2004,cs,b,1.3994716642795413
gent,2008,cc,b,1.095678050892397
gent,2003,cs,b,1.5538656830197242
gent,2008,cs,b,1.2198043487642798
gent,2011,cc,b,1.237443171861064
gent,2017,cs,b,0.9840855987810194
gent,2017,cc,b,1.3095228030041552
gilm,2001,cc,b,0.8423338820823094
gilm,2001,cs,b,1.1542701715766985
gilm,2011,cc,b,1.2452561535069935
gilm,2013,cc,b,1.0613022003793038
gilm,2011,cs,b,1.3027139667049743
gilm,2014,cs,b,1.1804330027743417
gilm,2013,cs,b,1.145423444361194
gilm,2007,cs,b,1.3098374251041347
gilm,2007,cc,b,1.2846335169274345
gilm,2014,cc,b,1.2066887943389326
gilm,2000,cs,b,1.1660682397154154
gilm,2018,cc,b,1.4693826625186428
gilm,2018,cs,b,1.2472793823306896
gilm,2010,cc,b,1.095926018539629
gilm,2000,cc,b,1.3373766728682535
gilm,2006,cs,b,1.1441850199950443
gilm,2006,cc,b,1.3707718813995864
gilm,2019,cc,b,1.605236825565939
gilm,2019,cs,b,1.2905284276485542
gilm,2010,cs,b,1.297891081842064
gilm,2008,cs,b,1.3243622645411375
gilm,2016,cs,b,1.4289042922814468
gilm,2002,cc,b,1.0166602067247472
gilm,2012,cs,b,0.9521608060792588
gilm,2012,cc,b,1.0632550796583102
gilm,2015,cc,b,1.3321440561527895
gilm,2016,cc,b,1.4148179933574863
gilm,2002,cs,b,1.42652781833249
gilm,2015,cs,b,1.536792535507458
gilm,2008,cc,b,1.2532738010485784
gilm,2005,cc,b,1.2867968338693494
gilm,2005,cs,b,1.1003299825620039
gilm,2003,cs,b,0.9793298401081381
gilm,2003,cc,b,1.072580496775076
gilm,2004,cs,b,1.26810230550124
gilm,2004,cc,b,1.2128067750410627
gilm,2009,cs,b,1.3779080422223398
gilm,2009,cc,b,1.4687030153777172
gilm,2017,cs,b,1.3090489556345362
gilm,2017,cc,b,1.39059563104637
gold,2012,cs,b,0.6865466914238924
gold,2018,cc,b,1.1226415094663722
gold,2018,cs,b,0.8849382795595998
gold,2014,cs,b,1.1064330772208433
gold,2012,cc,b,0.7534192345856734
gold,2000,cc,b,0.6565997566038219
gold,2014,cc,b,0.8096778557693206
gold,2008,cc,b,0.7474388800448137
gold,2004,cc,b,0.8378474748623972
gold,2019,cc,b,0.8716295598446646
gold,2019,cs,b,0.8320762595588049
gold,2000,cs,b,0.9898218522099465
gold,2015,cc,b,1.0539149251888016
gold,2008,cs,b,1.0234485382665472
gold,2010,cs,b,0.8058128594160279
gold,2011,cs,b,0.906976406053511
gold,2010,cc,b,0.9560674986608126
gold,2013,cs,b,1.0083745366462002
gold,2011,cc,b,1.0542718839050627
gold,2004,cs,b,1.1769251726400753
gold,2009,cs,b,1.159808729336859
gold,2002,cc,b,1.0400575567905126
gold,2016,cc,b,1.0923865801603168
gold,2013,cc,b,1.2061996413680676
gold,2003,cs,b,0.9565118909325765
gold,2009,cc,b,1.0341126343274385
gold,2016,cs,b,1.16907731743769
gold,2015,cs,b,1.2258101108450432
gold,2002,cs,b,0.8534575513940084
gold,2006,cc,b,1.124434424147132
gold,2005,cc,b,1.0695777744546437
gold,2003,cc,b,0.8963474282504142
gold,2006,cs,b,1.2371968242489486
gold,2017,cs,b,1.3213868160861453
gold,2017,cc,b,1.1094664904779938
gold,2005,cs,b,1.1796144760028096
gold,2001,cs,b,0.96505271292003
gold,2001,cc,b,0.9240035574041804
gold,2007,cs,b,1.2014757012663426
gold,2007,cc,b,1.3016634530011486
hoff,2005,cs,b,1.2064175606544012
hoff,2005,cc,b,1.2909678016945219
hoff,2007,cs,b,1.249924606177035
hoff,2002,cs,b,1.2596442093176379
hoff,2003,cc,b,1.3087463694722175
hoff,2019,cs,b,1.1098930651456982
hoff,2002,cc,b,1.3234065099421877
hoff,2016,cc,b,1.754383929936913
hoff,2010,cs,b,1.3717275544389111
hoff,2016,cs,b,1.5593313278115817
hoff,2013,cc,b,1.3218671325995035
hoff,2013,cs,b,1.3910500895309923
hoff,2003,cs,b,1.532133272693336
hoff,2019,cc,b,1.5849854804641546
hoff,2007,cc,b,1.1265076881313942
hoff,2011,cs,b,1.2943095451585898
hoff,2010,cc,b,1.0497332880086314
hoff,2001,cs,b,1.3446965274082086
hoff,2006,cs,b,1.3196780827294987
hoff,2014,cc,b,1.5257814891885753
hoff,2018,cc,b,1.3654744613127174
hoff,2015,cs,b,1.345060141055174
hoff,2015,cc,b,1.1140277674918853
hoff,2006,cc,b,1.7419876042028428
hoff,2001,cc,b,1.4421406333563342
hoff,2018,cs,b,1.2831095936360482
hoff,2014,cs,b,1.8599956321735336
hoff,2017,cc,b,1.4007042108352687
hoff,2000,cc,b,1.0784148411838996
hoff,2000,cs,b,1.1660347930394472
hoff,2009,cs,b,1.3560154778742817
hoff,2011,cc,b,1.259747624316183
hoff,2017,cs,b,1.549476943128822
hoff,2004,cs,b,1.5179849478407037
hoff,2009,cc,b,1.291299464253714
hoff,2008,cs,b,1.488755004671143
hoff,2008,cc,b,1.1796834825188967
hoff,2004,cc,b,1.0931129074630908
hugg,2004,cs,b,0.7732915863562877
hugg,2004,cc,b,0.7614256646818961
hugg,2006,cc,b,0.6567498072008935
hugg,2012,cs,b,0.6199995577250828
hugg,2012,cc,b,0.8577158094666109
hugg,2006,cs,b,0.6386724676155735
hugg,2007,cc,b,0.9473301278685796
hugg,2007,cs,b,0.8844040284302745
hugg,2014,cc,b,1.1643847153753448
hugg,2013,cs,b,1.0177523638535326
hugg,2014,cs,b,1.011973753760611
hugg,2003,cs,b,0.9027745880767466
hugg,2013,cc,b,1.1189728250945337
hugg,2017,cc,b,1.1229601539245535
hugg,2017,cs,b,1.1761205506897168
hugg,2003,cc,b,0.9365105987096111
hugg,2010,cc,b,0.967067985720993
hugg,2016,cs,b,1.0164157854211093
hugg,2008,cs,b,1.173533211147108
hugg,2008,cc,b,1.0646520764310858
hugg,2016,cc,b,1.0998926616295284
hugg,2019,cs,b,1.3796810585341834
hugg,2010,cs,b,1.1452110383254082
hugg,2002,cc,b,0.8120552983272002
hugg,2018,cc,b,1.126345849729812
hugg,2002,cs,b,0.7721858500849473
hugg,2018,cs,b,1.102570881883687
hugg,2001,cs,b,0.8763007477632387
hugg,2011,cs,b,1.121142534784836
hugg,2011,cc,b,1.1197908630092765
hugg,2001,cc,b,0.8180973651699455
hugg,2009,cc,b,1.1391934555952377
hugg,2005,cs,b,0.8485401753820344
hugg,2019,cc,b,1.4069497118319843
hugg,2009,cs,b,1.0649664999470145
hugg,2015,cc,b,1.1533535757594637
hugg,2005,cc,b,1.0524196373148587
hugg,2000,cc,b,0.9186159531518487
hugg,2015,cs,b,1.2650801265284177
hugg,2000,cs,b,0.8298751782454603
klad,2005,cs,b,0.8816225097852461
klad,2001,cc,b,1.0554676574643114
klad,2001,cs,b,1.2543931083762108
klad,2009,cc,b,1.117585128256833
klad,2016,cc,b,1.4586640959698047
klad,2006,cs,b,1.3086530432711116
klad,2015,cc,b,1.3734518363829045
klad,2019,cc,b,1.184563623490973
klad,2013,cc,b,1.0987755604703984
klad,2015,cs,b,0.8418257371503759
klad,2016,cs,b,1.172464601968735
klad,2019,cs,b,1.4042874571299078
klad,2014,cc,b,1.2438859376220954
klad,2003,cs,b,1.3910551358722787
klad,2009,cs,b,1.3137539234643358
klad,2014,cs,b,1.3500553350015734
klad,2013,cs,b,1.0272510447097547
klad,2005,cc,b,1.1420314617535283
klad,2003,cc,b,1.2942813435514366
klad,2000,cc,b,0.7398292656573431
klad,2018,cc,b,1.392609495132076
klad,2007,cs,b,1.1302774932055026
klad,2006,cc,b,1.151631607974256
klad,2000,cs,b,0.9571387871393898
klad,2002,cs,b,0.9738479557859497
klad,2002,cc,b,0.95831776006931
klad,2007,cc,b,1.47872097094765
klad,2018,cs,b,1.2173652996571354
klad,2010,cc,b,1.240461435111269
klad,2010,cs,b,1.0964211936716943
klad,2012,cs,b,1.0673084079720312
klad,2011,cc,b,1.0285002632921953
klad,2012,cc,b,1.1675659075385565
klad,2004,cc,b,1.268348938547037
klad,2011,cs,b,1.1025742454218028
klad,2008,cc,b,1.0709186822219152
klad,2017,cs,b,1.2072034397650904
klad,2017,cc,b,1.5433707633450227
klad,2004,cs,b,1.0585357690670811
klad,2008,cs,b,1.3423732139135593
masa,2001,cc,b,0.42386791702357274
masa,2004,cc,b,0.5055886321341605
masa,2009,cc,b,0.7729077943968043
masa,2019,cc,b,0.9240890959666905
masa,2014,cc,b,0.7717131606520796
masa,2000,cc,b,0.6129227277880567
masa,2008,cc,b,0.6539971368212858
masa,2019,cs,b,1.2208659377674995
masa,2000,cs,b,0.8818116178433053
masa,2004,cs,b,0.8703740939694646
masa,2008,cs,b,0.6026234141170679
masa,2009,cs,b,1.007236618403558
masa,2003,cc,b,0.7535092311065584
masa,2001,cs,b,0.8504662737800468
masa,2014,cs,b,0.9813604820535534
masa,2010,cc,b,0.9296848992679024
masa,2017,cc,b,1.0876186689650966
masa,2006,cc,b,1.09209728370209
masa,2013,cc,b,1.0308974694270117
masa,2011,cc,b,1.1316131075569829
masa,2016,cc,b,1.306818286397748
masa,2010,cs,b,0.7539519139909254
masa,2017,cs,b,1.2798154640870174
masa,2013,cs,b,1.3041674083552202
masa,2018,cc,b,1.546142479121797
masa,2011,cs,b,1.067857205069442
masa,2016,cs,b,1.2921952983767275
masa,2003,cs,b,1.0135749071385687
masa,2015,cc,b,1.348135337665909
masa,2018,cs,b,1.1214374816149282
masa,2007,cc,b,1.1171089392497568
masa,2007,cs,b,1.0957613302633116
masa,2006,cs,b,1.200406528865077
masa,2012,cs,b,1.5848449231468882
masa,2002,cc,b,0.9902543682828259
masa,2012,cc,b,1.3491929346144778
masa,2015,cs,b,1.4934714051812734
masa,2002,cs,b,0.8716683522159043
masa,2005,cc,b,1.133253444773218
masa,2005,cs,b,0.8933896151762837
rand,2001,cs,b,0.9624464120173752
rand,2001,cc,b,0.8042130211854543
rand,2013,cs,b,1.0006738360388707
rand,2004,cc,b,0.9754892158141825
rand,2013,cc,b,1.0361250550709538
rand,2010,cs,b,1.0986499442448276
rand,2010,cc,b,1.0269938354856705
rand,2018,cc,b,1.1611119068178941
rand,2002,cc,b,1.0032053689124378
rand,2018,cs,b,1.0351232180152
rand,2019,cc,b,1.2968035857460638
rand,2019,cs,b,1.0465394489294446
rand,2000,cc,b,0.9009277495392629
rand,2017,cs,b,1.0701068831627631
rand,2004,cs,b,1.2056445916132548
rand,2000,cs,b,0.7762803390112337
rand,2003,cc,b,1.060556053447668
rand,2006,cs,b,1.1578417382340618
rand,2011,cs,b,1.1738624792487877
rand,2003,cs,b,1.2281733613800137
rand,2011,cc,b,1.1910566119537283
rand,2009,cc,b,1.1310489121982346
rand,2009,cs,b,1.1431117296279283
rand,2006,cc,b,1.016903554376853
rand,2002,cs,b,0.7355616572432803
rand,2008,cc,b,1.0884230551180443
rand,2014,cc,b,1.074028138175213
rand,2017,cc,b,1.2433285079655807
rand,2014,cs,b,1.0551093864236993
rand,2016,cs,b,0.9394397022358755
rand,2015,cs,b,0.8154001156182493
rand,2015,cc,b,1.0026865796423454
rand,2005,cc,b,1.1911548064660278
rand,2008,cs,b,1.0683842020180463
rand,2016,cc,b,1.1874434924090937
rand,2012,cc,b,1.0715986750416893
rand,2012,cs,b,0.7379619647559669
rand,2007,cs,b,0.9654780301320011
rand,2007,cc,b,0.927252923601795
rand,2005,cs,b,0.8329573518393567
suth,2012,cc,b,0.9759434458507186
suth,2012,cs,b,0.5888903162120792
suth,2001,cc,b,0.673659251697498
suth,2001,cs,b,0.871953868410986
suth,2006,cc,b,0.8046363212957506
suth,2006,cs,b,1.0419193428097926
suth,2007,cs,b,1.1319453707388991
suth,2007,cc,b,1.1162032197139682
suth,2014,cc,b,1.123334599785614
suth,2014,cs,b,1.2316342827476678
suth,2003,cc,b,0.8749383436287316
suth,2003,cs,b,0.8342723146097472
suth,2002,cs,b,0.8549902968582117
suth,2002,cc,b,0.8473007531083182
suth,2015,cc,b,1.0778891393001446
suth,2015,cs,b,0.8581254484090447
suth,2000,cc,b,0.7997148662835468
suth,2000,cs,b,0.7485575455096767
suth,2016,cc,b,1.0338636844984186
suth,2016,cs,b,0.870318243926102
suth,2018,cc,b,1.0651214573211938
suth,2018,cs,b,0.926402480366327
suth,2005,cc,b,0.8534976664489724
suth,2005,cs,b,0.7034130071467631
suth,2019,cc,b,1.15090651081664
suth,2019,cs,b,0.9279788413808063
suth,2013,cc,b,1.0216088502170497
suth,2013,cs,b,0.8316917118917261
suth,2011,cc,b,1.0756217247924647
suth,2011,cs,b,0.8436289310465964
suth,2010,cc,b,0.9766807227445988
suth,2010,cs,b,0.8710263880710531
suth,2008,cc,b,1.021924453508888
suth,2008,cs,b,0.9094120341586807
suth,2004,cc,b,0.979313906886441
suth,2004,cs,b,0.8645552007363841
suth,2017,cs,b,0.9834181332954139
suth,2017,cc,b,1.15205161891065
suth,2009,cs,b,0.8541073731141369
suth,2009,cc,b,1.0372803601315441
gent,2012,cc,b,0.10752892885653262
gent,2012,cs,b,0.10752892885653262
gent,2009,cc,b,0.10752892885653262
gent,2009,cs,b,0.10752892885653262
gent,2005,cc,b,0.10752892885653262
gent,2001,cs,b,0.10752892885653262
gent,2001,cc,b,0.10752892885653262
gent,2019,cc,b,0.10752892885653262
gent,2019,cs,b,0.10752892885653262
gent,2016,cc,b,0.10752892885653262
gent,2007,cc,b,0.10752892885653262
gent,2010,cc,b,0.10752892885653262
gent,2014,cs,b,0.10752892885653262
gent,2010,cs,b,0.10752892885653262
gent,2014,cc,b,0.10752892885653262
gent,2013,cs,b,0.10752892885653262
gent,2016,cs,b,0.10752892885653262
gent,2005,cs,b,0.10752892885653262
gent,2015,cc,b,0.10752892885653262
gent,2013,cc,b,0.10752892885653262
gent,2015,cs,b,0.10752892885653262
gent,2018,cc,b,0.10752892885653262
gent,2006,cc,b,0.10752892885653262
gent,2003,cc,b,0.10752892885653262
gent,2006,cs,b,0.10752892885653262
gent,2011,cs,b,0.10752892885653262
gent,2002,cc,b,0.10752892885653262
gent,2004,cc,b,0.10752892885653262
gent,2002,cs,b,0.10752892885653262
gent,2007,cs,b,0.10752892885653262
gent,2000,cs,b,0.10752892885653262
gent,2000,cc,b,0.10752892885653262
gent,2018,cs,b,0.10752892885653262
gent,2004,cs,b,0.10752892885653262
gent,2008,cc,b,0.10752892885653262
gent,2003,cs,b,0.10752892885653262
gent,2008,cs,b,0.10752892885653262
gent,2011,cc,b,0.10752892885653262
gent,2017,cs,b,0.10752892885653262
gent,2017,cc,b,0.10752892885653262
gilm,2001,cc,b,0.10752892885653262
gilm,2001,cs,b,0.10752892885653262
gilm,2011,cc,b,0.10752892885653262
gilm,2013,cc,b,0.10752892885653262
gilm,2011,cs,b,0.10752892885653262
gilm,2014,cs,b,0.10752892885653262
gilm,2013,cs,b,0.10752892885653262
gilm,2007,cs,b,0.10752892885653262
gilm,2007,cc,b,0.10752892885653262
gilm,2014,cc,b,0.10752892885653262
gilm,2000,cs,b,0.10752892885653262
gilm,2018,cc,b,0.10752892885653262
gilm,2018,cs,b,0.10752892885653262
gilm,2010,cc,b,0.10752892885653262
gilm,2000,cc,b,0.10752892885653262
gilm,2006,cs,b,0.10752892885653262
gilm,2006,cc,b,0.10752892885653262
gilm,2019,cc,b,0.10752892885653262
gilm,2019,cs,b,0.10752892885653262
gilm,2010,cs,b,0.10752892885653262
gilm,2008,cs,b,0.10752892885653262
gilm,2016,cs,b,0.10752892885653262
gilm,2002,cc,b,0.10752892885653262
gilm,2012,cs,b,0.10752892885653262
gilm,2012,cc,b,0.10752892885653262
gilm,2015,cc,b,0.10752892885653262
gilm,2016,cc,b,0.10752892885653262
gilm,2002,cs,b,0.10752892885653262
gilm,2015,cs,b,0.10752892885653262
gilm,2008,cc,b,0.10752892885653262
gilm,2005,cc,b,0.10752892885653262
gilm,2005,cs,b,0.10752892885653262
gilm,2003,cs,b,0.10752892885653262
gilm,2003,cc,b,0.10752892885653262
gilm,2004,cs,b,0.10752892885653262
gilm,2004,cc,b,0.10752892885653262
gilm,2009,cs,b,0.10752892885653262
gilm,2009,cc,b,0.10752892885653262
gilm,2017,cs,b,0.10752892885653262
gilm,2017,cc,b,0.10752892885653262
gold,2012,cs,b,0.10752892885653262
gold,2018,cc,b,0.10752892885653262
gold,2018,cs,b,0.10752892885653262
gold,2014,cs,b,0.10752892885653262
gold,2012,cc,b,0.10752892885653262
gold,2000,cc,b,0.10752892885653262
gold,2014,cc,b,0.10752892885653262
gold,2008,cc,b,0.10752892885653262
gold,2004,cc,b,0.10752892885653262
gold,2019,cc,b,0.10752892885653262
gold,2019,cs,b,0.10752892885653262
gold,2000,cs,b,0.10752892885653262
gold,2015,cc,b,0.10752892885653262
gold,2008,cs,b,0.10752892885653262
gold,2010,cs,b,0.10752892885653262
gold,2011,cs,b,0.10752892885653262
gold,2010,cc,b,0.10752892885653262
gold,2013,cs,b,0.10752892885653262
gold,2011,cc,b,0.10752892885653262
gold,2004,cs,b,0.10752892885653262
gold,2009,cs,b,0.10752892885653262
gold,2002,cc,b,0.10752892885653262
gold,2016,cc,b,0.10752892885653262
gold,2013,cc,b,0.10752892885653262
gold,2003,cs,b,0.10752892885653262
gold,2009,cc,b,0.10752892885653262
gold,2016,cs,b,0.10752892885653262
gold,2015,cs,b,0.10752892885653262
gold,2002,cs,b,0.10752892885653262
gold,2006,cc,b,0.10752892885653262
gold,2005,cc,b,0.10752892885653262
gold,2003,cc,b,0.10752892885653262
gold,2006,cs,b,0.10752892885653262
gold,2017,cs,b,0.10752892885653262
gold,2017,cc,b,0.10752892885653262
gold,2005,cs,b,0.10752892885653262
gold,2001,cs,b,0.10752892885653262
gold,2001,cc,b,0.10752892885653262
gold,2007,cs,b,0.10752892885653262
gold,2007,cc,b,0.10752892885653262
hoff,2005,cs,b,0.10752892885653262
hoff,2005,cc,b,0.10752892885653262
hoff,2007,cs,b,0.10752892885653262
hoff,2002,cs,b,0.10752892885653262
hoff,2003,cc,b,0.10752892885653262
hoff,2019,cs,b,0.10752892885653262
hoff,2002,cc,b,0.10752892885653262
hoff,2016,cc,b,0.10752892885653262
hoff,2010,cs,b,0.10752892885653262
hoff,2016,cs,b,0.10752892885653262
hoff,2013,cc,b,0.10752892885653262
hoff,2013,cs,b,0.10752892885653262
hoff,2003,cs,b,0.10752892885653262
hoff,2019,cc,b,0.10752892885653262
hoff,2007,cc,b,0.10752892885653262
hoff,2011,cs,b,0.10752892885653262
hoff,2010,cc,b,0.10752892885653262
hoff,2001,cs,b,0.10752892885653262
hoff,2006,cs,b,0.10752892885653262
hoff,2014,cc,b,0.10752892885653262
hoff,2018,cc,b,0.10752892885653262
hoff,2015,cs,b,0.10752892885653262
hoff,2015,cc,b,0.10752892885653262
hoff,2006,cc,b,0.10752892885653262
hoff,2001,cc,b,0.10752892885653262
hoff,2018,cs,b,0.10752892885653262
hoff,2014,cs,b,0.10752892885653262
hoff,2017,cc,b,0.10752892885653262
hoff,2000,cc,b,0.10752892885653262
hoff,2000,cs,b,0.10752892885653262
hoff,2009,cs,b,0.10752892885653262
hoff,2011,cc,b,0.10752892885653262
hoff,2017,cs,b,0.10752892885653262
hoff,2004,cs,b,0.10752892885653262
hoff,2009,cc,b,0.10752892885653262
hoff,2008,cs,b,0.10752892885653262
hoff,2008,cc,b,0.10752892885653262
hoff,2004,cc,b,0.10752892885653262
hugg,2004,cs,b,0.10752892885653262
hugg,2004,cc,b,0.10752892885653262
hugg,2006,cc,b,0.10752892885653262
hugg,2012,cs,b,0.10752892885653262
hugg,2012,cc,b,0.10752892885653262
hugg,2006,cs,b,0.10752892885653262
hugg,2007,cc,b,0.10752892885653262
hugg,2007,cs,b,0.10752892885653262
hugg,2014,cc,b,0.10752892885653262
hugg,2013,cs,b,0.10752892885653262
hugg,2014,cs,b,0.10752892885653262
hugg,2003,cs,b,0.10752892885653262
hugg,2013,cc,b,0.10752892885653262
hugg,2017,cc,b,0.10752892885653262
hugg,2017,cs,b,0.10752892885653262
hugg,2003,cc,b,0.10752892885653262
hugg,2010,cc,b,0.10752892885653262
hugg,2016,cs,b,0.10752892885653262
hugg,2008,cs,b,0.10752892885653262
hugg,2008,cc,b,0.10752892885653262
hugg,2016,cc,b,0.10752892885653262
hugg,2019,cs,b,0.10752892885653262
hugg,2010,cs,b,0.10752892885653262
hugg,2002,cc,b,0.10752892885653262
hugg,2018,cc,b,0.10752892885653262
hugg,2002,cs,b,0.10752892885653262
hugg,2018,cs,b,0.10752892885653262
hugg,2001,cs,b,0.10752892885653262
hugg,2011,cs,b,0.10752892885653262
hugg,2011,cc,b,0.10752892885653262
hugg,2001,cc,b,0.10752892885653262
hugg,2009,cc,b,0.10752892885653262
hugg,2005,cs,b,0.10752892885653262
hugg,2019,cc,b,0.10752892885653262
hugg,2009,cs,b,0.10752892885653262
hugg,2015,cc,b,0.10752892885653262
hugg,2005,cc,b,0.10752892885653262
hugg,2000,cc,b,0.10752892885653262
hugg,2015,cs,b,0.10752892885653262
hugg,2000,cs,b,0.10752892885653262
klad,2005,cs,b,0.10752892885653262
klad,2001,cc,b,0.10752892885653262
klad,2001,cs,b,0.10752892885653262
klad,2009,cc,b,0.10752892885653262
klad,2016,cc,b,0.10752892885653262
klad,2006,cs,b,0.10752892885653262
klad,2015,cc,b,0.10752892885653262
klad,2019,cc,b,0.10752892885653262
klad,2013,cc,b,0.10752892885653262
klad,2015,cs,b,0.10752892885653262
klad,2016,cs,b,0.10752892885653262
klad,2019,cs,b,0.10752892885653262
klad,2014,cc,b,0.10752892885653262
klad,2003,cs,b,0.10752892885653262
klad,2009,cs,b,0.10752892885653262
klad,2014,cs,b,0.10752892885653262
klad,2013,cs,b,0.10752892885653262
klad,2005,cc,b,0.10752892885653262
klad,2003,cc,b,0.10752892885653262
klad,2000,cc,b,0.10752892885653262
klad,2018,cc,b,0.10752892885653262
klad,2007,cs,b,0.10752892885653262
klad,2006,cc,b,0.10752892885653262
klad,2000,cs,b,0.10752892885653262
klad,2002,cs,b,0.10752892885653262
klad,2002,cc,b,0.10752892885653262
klad,2007,cc,b,0.10752892885653262
klad,2018,cs,b,0.10752892885653262
klad,2010,cc,b,0.10752892885653262
klad,2010,cs,b,0.10752892885653262
klad,2012,cs,b,0.10752892885653262
klad,2011,cc,b,0.10752892885653262
klad,2012,cc,b,0.10752892885653262
klad,2004,cc,b,0.10752892885653262
klad,2011,cs,b,0.10752892885653262
klad,2008,cc,b,0.10752892885653262
klad,2017,cs,b,0.10752892885653262
klad,2017,cc,b,0.10752892885653262
klad,2004,cs,b,0.10752892885653262
klad,2008,cs,b,0.10752892885653262
masa,2001,cc,b,0.10752892885653262
masa,2004,cc,b,0.10752892885653262
masa,2009,cc,b,0.10752892885653262
masa,2019,cc,b,0.10752892885653262
masa,2014,cc,b,0.10752892885653262
masa,2000,cc,b,0.10752892885653262
masa,2008,cc,b,0.10752892885653262
masa,2019,cs,b,0.10752892885653262
masa,2000,cs,b,0.10752892885653262
masa,2004,cs,b,0.10752892885653262
masa,2008,cs,b,0.10752892885653262
masa,2009,cs,b,0.10752892885653262
masa,2003,cc,b,0.10752892885653262
masa,2001,cs,b,0.10752892885653262
masa,2014,cs,b,0.10752892885653262
masa,2010,cc,b,0.10752892885653262
masa,2017,cc,b,0.10752892885653262
masa,2006,cc,b,0.10752892885653262
masa,2013,cc,b,0.10752892885653262
masa,2011,cc,b,0.10752892885653262
masa,2016,cc,b,0.10752892885653262
masa,2010,cs,b,0.10752892885653262
masa,2017,cs,b,0.10752892885653262
masa,2013,cs,b,0.10752892885653262
masa,2018,cc,b,0.10752892885653262
masa,2011,cs,b,0.10752892885653262
masa,2016,cs,b,0.10752892885653262
masa,2003,cs,b,0.10752892885653262
masa,2015,cc,b,0.10752892885653262
masa,2018,cs,b,0.10752892885653262
masa,2007,cc,b,0.10752892885653262
masa,2007,cs,b,0.10752892885653262
masa,2006,cs,b,0.10752892885653262
masa,2012,cs,b,0.10752892885653262
masa,2002,cc,b,0.10752892885653262
masa,2012,cc,b,0.10752892885653262
masa,2015,cs,b,0.10752892885653262
masa,2002,cs,b,0.10752892885653262
masa,2005,cc,b,0.10752892885653262
masa,2005,cs,b,0.10752892885653262
rand,2001,cs,b,0.10752892885653262
rand,2001,cc,b,0.10752892885653262
rand,2013,cs,b,0.10752892885653262
rand,2004,cc,b,0.10752892885653262
rand,2013,cc,b,0.10752892885653262
rand,2010,cs,b,0.10752892885653262
rand,2010,cc,b,0.10752892885653262
rand,2018,cc,b,0.10752892885653262
rand,2002,cc,b,0.10752892885653262
rand,2018,cs,b,0.10752892885653262
rand,2019,cc,b,0.10752892885653262
rand,2019,cs,b,0.10752892885653262
rand,2000,cc,b,0.10752892885653262
rand,2017,cs,b,0.10752892885653262
rand,2004,cs,b,0.10752892885653262
rand,2000,cs,b,0.10752892885653262
rand,2003,cc,b,0.10752892885653262
rand,2006,cs,b,0.10752892885653262
rand,2011,cs,b,0.10752892885653262
rand,2003,cs,b,0.10752892885653262
rand,2011,cc,b,0.10752892885653262
rand,2009,cc,b,0.10752892885653262
rand,2009,cs,b,0.10752892885653262
rand,2006,cc,b,0.10752892885653262
rand,2002,cs,b,0.10752892885653262
rand,2008,cc,b,0.10752892885653262
rand,2014,cc,b,0.10752892885653262
rand,2017,cc,b,0.10752892885653262
rand,2014,cs,b,0.10752892885653262
rand,2016,cs,b,0.10752892885653262
rand,2015,cs,b,0.10752892885653262
rand,2015,cc,b,0.10752892885653262
rand,2005,cc,b,0.10752892885653262
rand,2008,cs,b,0.10752892885653262
rand,2016,cc,b,0.10752892885653262
rand,2012,cc,b,0.10752892885653262
rand,2012,cs,b,0.10752892885653262
rand,2007,cs,b,0.10752892885653262
rand,2007,cc,b,0.10752892885653262
rand,2005,cs,b,0.10752892885653262
suth,2012,cc,b,0.10752892885653262
suth,2012,cs,b,0.10752892885653262
suth,2001,cc,b,0.10752892885653262
suth,2001,cs,b,0.10752892885653262
suth,2006,cc,b,0.10752892885653262
suth,2006,cs,b,0.10752892885653262
suth,2007,cs,b,0.10752892885653262
suth,2007,cc,b,0.10752892885653262
suth,2014,cc,b,0.10752892885653262
suth,2014,cs,b,0.10752892885653262
suth,2003,cc,b,0.10752892885653262
suth,2003,cs,b,0.10752892885653262
suth,2002,cs,b,0.10752892885653262
suth,2002,cc,b,0.10752892885653262
suth,2015,cc,b,0.10752892885653262
suth,2015,cs,b,0.10752892885653262
suth,2000,cc,b,0.10752892885653262
suth,2000,cs,b,0.10752892885653262
suth,2016,cc,b,0.10752892885653262
