site_id,year,rotation,term,estimate,std.error,statistic,p.value
klad,2015,cc,xs,93.8437226781567,1.0707800573760167,87.64052153541593,3.2745556143851498e-6
klad,2015,cc,c,0.0025565547862733433,0.0051258880012615814,0.498753540000118,0.6522289991028736
klad,2016,cc,a,32.478,0.3295502843660481,98.5524866485172,2.303069461718983e-6
klad,2016,cc,b,1.5161607142857143,0.008322401457756706,182.1782717382146,3.646984410208415e-7
klad,2016,cc,xs,83.1019454779158,0.4009626361749023,207.25608318692878,2.476922911525288e-7
klad,2016,cc,c,-9.166164960869048e-5,0.0022601220361456887,-0.04055606208105743,0.9701979196799624
klad,2017,cc,a,40.502,1.3580499848453933,29.823644528526643,8.280062376843586e-5
klad,2017,cc,b,1.5983035714285716,0.03429594119551665,46.60328644479687,2.175212612774321e-5
klad,2017,cc,xs,105.03456589546958,1.8937724425756992,55.46313988633884,1.2910687584146949e-5
klad,2017,cc,c,-0.006941037025888038,0.009313779543054804,-0.7452438608624683,0.5101988880444782
klad,2018,cc,a,13.40033333333334,0.2227963500684534,60.14610800049522,1.0125492083540039e-5
klad,2018,cc,b,1.4044285714285714,0.0030817376907532777,455.72618839122646,2.329974992103386e-8
klad,2018,cc,xs,114.60583555351654,0.28991179328354044,395.312775156509,3.569753210982258e-8
klad,2018,cc,c,0.009830555248923888,0.002564239376789122,3.8337119919098464,0.031281933887708196
klad,2018,cs,a,78.442,0.16473941256352848,476.15806551301375,2.0427274025518703e-8
klad,2018,cs,b,1.3311250000000003,0.00416029841972712,319.95901873003396,6.732438665258256e-8
klad,2018,cs,xs,75.17892720543423,0.21453777178501304,350.4228023807881,5.124847406883202e-8
klad,2018,cs,c,0.004520319084888686,0.0011298159771665065,4.000933936361306,0.02799134674632844
klad,2019,cc,a,19.9945,2.6467131658432215,7.554464253261805,0.004809731864200611
klad,2019,cc,b,1.187544642857143,0.03660955719106682,32.438104527167525,6.439030460282561e-5
klad,2019,cc,xs,122.72844737910566,3.9205348104296673,31.304006548447237,7.162717174183883e-5
klad,2019,cc,c,-0.026966111049784688,0.03046192685309327,-0.8852398333116739,0.4412251961303395
masa,2000,cc,a,52.145833333333336,0.38183039487358633,136.5680522908539,8.656445071031154e-7
masa,2000,cc,b,0.5821339285714285,0.005281509858647148,110.22111936766153,1.6464464708840127e-6
masa,2000,cc,xs,112.15137827890221,1.1932076276376666,93.99150297165086,2.6547768233321727e-6
masa,2000,cc,c,-8.24539132354585e-4,0.004394616579171797,-0.1876248172053218,0.8631437195595589
masa,2001,cc,a,44.432,0.6537762787640645,67.9620864862163,7.0199212953481926e-6
masa,2001,cc,b,0.37733928571428565,0.016510344289034893,22.854719387341312,1.8346699394485992e-4
masa,2001,cc,xs,104.40869588978784,4.022011038272753,25.959326042681873,1.2539357884394387e-4
masa,2001,cc,c,0.015477743076460004,0.004483729022375019,3.4519800369785694,0.04087775615950152
masa,2002,cc,a,93.88199999999999,2.835117712684197,33.113968982654896,6.053590647173719e-5
masa,2002,cc,b,0.9802500000000003,0.03921558459201273,24.996439813360674,1.403911304218407e-4
masa,2002,cc,xs,115.08126112862126,5.2763398975745455,21.810812677462724,2.1094943280300976e-4
masa,2002,cc,c,0.005824207969974678,0.032630339206470245,0.17849057385280875,0.8697107922493414
masa,2002,cs,a,151.196,0.13931854933151322,1085.253907146449,1.7253425953183504e-9
masa,2002,cs,b,0.9363035714285712,0.003518324677763769,266.12199190885406,1.1700552613203642e-7
